"","alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
"2021-09-27","0.988449633","0.997606933","0.995014012","0.988879025","0.995014012","0.996013463","0.996135235","0.995766580","0.988449633","0.988449633","0.995014012","0.997606933","0.993945241","0.993945241","0.991492391","0.991492391","0.988449633","0.988879025","0.996135235","0.995766580","0.996135235","0.993945241","0.993945241","0.988449633","0.991492391","0.996013463","0.991492391","0.995014012","0.996135235","0.996269405","0.988879025","0.996269405","0.988449633","0.996013463","0.993945241","0.988879025","0.997606933","0.995766580","0.996135235","0.988449633","0.996013463","0.988449633","0.988879025","0.996013463","0.996135235","0.995766580","0.997606933","0.995766580","0.993945241","0.996013463"
"2021-10-04","0.989516735","0.997757077","0.997413218","0.981636643","0.997413218","0.997517705","0.997455180","0.997684896","0.989516735","0.989516735","0.997413218","0.997757077","0.990798354","0.990798354","0.996066689","0.996066689","0.989516735","0.981636643","0.997455180","0.997684896","0.997455180","0.990798354","0.990798354","0.989516735","0.996066689","0.997517705","0.996066689","0.997413218","0.997455180","0.991235197","0.981636643","0.991235197","0.989516735","0.997517705","0.990798354","0.981636643","0.997757077","0.997684896","0.997455180","0.989516735","0.997517705","0.989516735","0.981636643","0.997517705","0.997455180","0.997684896","0.997757077","0.997684896","0.990798354","0.997517705"
"2021-10-11","0.987199247","0.996011555","0.992094874","0.985709429","0.992094874","0.993646860","0.997186780","0.994243205","0.987199247","0.987199247","0.992094874","0.996011555","0.991652191","0.991652191","0.995003641","0.995003641","0.987199247","0.985709429","0.997186780","0.994243205","0.997186780","0.991652191","0.991652191","0.987199247","0.995003641","0.993646860","0.995003641","0.992094874","0.997186780","0.992343664","0.985709429","0.992343664","0.987199247","0.993646860","0.991652191","0.985709429","0.996011555","0.994243205","0.997186780","0.987199247","0.993646860","0.987199247","0.985709429","0.993646860","0.997186780","0.994243205","0.996011555","0.994243205","0.991652191","0.993646860"
"2021-10-18","0.991475046","0.997416973","0.989369094","0.982002556","0.989369094","0.994432867","0.997162104","0.993316293","0.991475046","0.991475046","0.989369094","0.997416973","0.992922366","0.992922366","0.992800593","0.992800593","0.991475046","0.982002556","0.997162104","0.993316293","0.997162104","0.992922366","0.992922366","0.991475046","0.992800593","0.994432867","0.992800593","0.989369094","0.997162104","0.995771706","0.982002556","0.995771706","0.991475046","0.994432867","0.992922366","0.982002556","0.997416973","0.993316293","0.997162104","0.991475046","0.994432867","0.991475046","0.982002556","0.994432867","0.997162104","0.993316293","0.997416973","0.993316293","0.992922366","0.994432867"
"2021-10-25","0.984302580","0.996911049","0.993596733","0.982644081","0.993596733","0.994493544","0.996274590","0.993259311","0.984302580","0.984302580","0.993596733","0.996911049","0.989231229","0.989231229","0.986692607","0.986692607","0.984302580","0.982644081","0.996274590","0.993259311","0.996274590","0.989231229","0.989231229","0.984302580","0.986692607","0.994493544","0.986692607","0.993596733","0.996274590","0.994010508","0.982644081","0.994010508","0.984302580","0.994493544","0.989231229","0.982644081","0.996911049","0.993259311","0.996274590","0.984302580","0.994493544","0.984302580","0.982644081","0.994493544","0.996274590","0.993259311","0.996911049","0.993259311","0.989231229","0.994493544"
"2021-11-01","0.988096058","0.994803905","0.993815243","0.987067699","0.993815243","0.996506333","0.993633986","0.994942844","0.988096058","0.988096058","0.993815243","0.994803905","0.993195415","0.993195415","0.997541249","0.997541249","0.988096058","0.987067699","0.993633986","0.994942844","0.993633986","0.993195415","0.993195415","0.988096058","0.997541249","0.996506333","0.997541249","0.993815243","0.993633986","0.994306624","0.987067699","0.994306624","0.988096058","0.996506333","0.993195415","0.987067699","0.994803905","0.994942844","0.993633986","0.988096058","0.996506333","0.988096058","0.987067699","0.996506333","0.993633986","0.994942844","0.994803905","0.994942844","0.993195415","0.996506333"
"2021-11-08","0.976773143","0.998367667","0.992267430","0.976691902","0.992267430","0.992521882","0.996540785","0.987603068","0.976773143","0.976773143","0.992267430","0.998367667","0.987258792","0.987258792","0.988917768","0.988917768","0.976773143","0.976691902","0.996540785","0.987603068","0.996540785","0.987258792","0.987258792","0.976773143","0.988917768","0.992521882","0.988917768","0.992267430","0.996540785","0.988801181","0.976691902","0.988801181","0.976773143","0.992521882","0.987258792","0.976691902","0.998367667","0.987603068","0.996540785","0.976773143","0.992521882","0.976773143","0.976691902","0.992521882","0.996540785","0.987603068","0.998367667","0.987603068","0.987258792","0.992521882"
"2021-11-15","0.984355569","0.993570507","0.989858270","0.977635086","0.989858270","0.991295874","0.993817985","0.989486396","0.984355569","0.984355569","0.989858270","0.993570507","0.985720277","0.985720277","0.986131907","0.986131907","0.984355569","0.977635086","0.993817985","0.989486396","0.993817985","0.985720277","0.985720277","0.984355569","0.986131907","0.991295874","0.986131907","0.989858270","0.993817985","0.985669196","0.977635086","0.985669196","0.984355569","0.991295874","0.985720277","0.977635086","0.993570507","0.989486396","0.993817985","0.984355569","0.991295874","0.984355569","0.977635086","0.991295874","0.993817985","0.989486396","0.993570507","0.989486396","0.985720277","0.991295874"
"2021-11-22","0.979672551","0.993036568","0.988678873","0.978388906","0.988678873","0.991130531","0.992197990","0.985422194","0.979672551","0.979672551","0.988678873","0.993036568","0.983056664","0.983056664","0.984759808","0.984759808","0.979672551","0.978388906","0.992197990","0.985422194","0.992197990","0.983056664","0.983056664","0.979672551","0.984759808","0.991130531","0.984759808","0.988678873","0.992197990","0.981079638","0.978388906","0.981079638","0.979672551","0.991130531","0.983056664","0.978388906","0.993036568","0.985422194","0.992197990","0.979672551","0.991130531","0.979672551","0.978388906","0.991130531","0.992197990","0.985422194","0.993036568","0.985422194","0.983056664","0.991130531"
"2021-11-29","0.991291761","0.997649491","0.994647384","0.986885071","0.994647384","0.994906187","0.995046020","0.990297794","0.991291761","0.991291761","0.994647384","0.997649491","0.991266489","0.991266489","0.989117801","0.989117801","0.991291761","0.986885071","0.995046020","0.990297794","0.995046020","0.991266489","0.991266489","0.991291761","0.989117801","0.994906187","0.989117801","0.994647384","0.995046020","0.983806729","0.986885071","0.983806729","0.991291761","0.994906187","0.991266489","0.986885071","0.997649491","0.990297794","0.995046020","0.991291761","0.994906187","0.991291761","0.986885071","0.994906187","0.995046020","0.990297794","0.997649491","0.990297794","0.991266489","0.994906187"
"2021-12-06","0.982806623","0.999421656","0.997607768","0.977860093","0.997607768","0.998089075","0.996036947","0.990722597","0.982806623","0.982806623","0.997607768","0.999421656","0.993599355","0.993599355","0.996133387","0.996133387","0.982806623","0.977860093","0.996036947","0.990722597","0.996036947","0.993599355","0.993599355","0.982806623","0.996133387","0.998089075","0.996133387","0.997607768","0.996036947","0.975958347","0.977860093","0.975958347","0.982806623","0.998089075","0.993599355","0.977860093","0.999421656","0.990722597","0.996036947","0.982806623","0.998089075","0.982806623","0.977860093","0.998089075","0.996036947","0.990722597","0.999421656","0.990722597","0.993599355","0.998089075"
"2021-12-13","0.887898147","0.907697380","0.967057288","0.796000957","0.967057288","0.981484950","0.983166099","0.963734090","0.887898147","0.887898147","0.967057288","0.907697380","0.944765568","0.944765568","0.988160372","0.988160372","0.887898147","0.796000957","0.983166099","0.963734090","0.983166099","0.944765568","0.944765568","0.887898147","0.988160372","0.981484950","0.988160372","0.967057288","0.983166099","0.798250616","0.796000957","0.798250616","0.887898147","0.981484950","0.944765568","0.796000957","0.907697380","0.963734090","0.983166099","0.887898147","0.981484950","0.887898147","0.796000957","0.981484950","0.983166099","0.963734090","0.907697380","0.963734090","0.944765568","0.981484950"
"2021-12-20","0.477273136","0.596515059","0.680304408","0.387328088","0.680304408","0.751367509","0.802968264","0.716132045","0.477273136","0.477273136","0.680304408","0.596515059","0.721861184","0.721861184","0.884223282","0.884223282","0.477273136","0.387328088","0.802968264","0.716132045","0.802968264","0.721861184","0.721861184","0.477273136","0.884223282","0.751367509","0.884223282","0.680304408","0.802968264","0.441046655","0.387328088","0.441046655","0.477273136","0.751367509","0.721861184","0.387328088","0.596515059","0.716132045","0.802968264","0.477273136","0.751367509","0.477273136","0.387328088","0.751367509","0.802968264","0.716132045","0.596515059","0.716132045","0.721861184","0.751367509"
"2021-12-27","0.177758053","0.252470404","0.219962746","0.148592055","0.219962746","0.333003074","0.418751448","0.343476862","0.177758053","0.177758053","0.219962746","0.252470404","0.383748412","0.383748412","0.616697907","0.616697907","0.177758053","0.148592055","0.418751448","0.343476862","0.418751448","0.383748412","0.383748412","0.177758053","0.616697907","0.333003074","0.616697907","0.219962746","0.418751448","0.150432497","0.148592055","0.150432497","0.177758053","0.333003074","0.383748412","0.148592055","0.252470404","0.343476862","0.418751448","0.177758053","0.333003074","0.177758053","0.148592055","0.333003074","0.418751448","0.343476862","0.252470404","0.343476862","0.383748412","0.333003074"
"2022-01-03","0.061476082","0.088504441","0.100793391","0.057334423","0.100793391","0.120320819","0.133960828","0.098576158","0.061476082","0.061476082","0.100793391","0.088504441","0.150514454","0.150514454","0.297955424","0.297955424","0.061476082","0.057334423","0.133960828","0.098576158","0.133960828","0.150514454","0.150514454","0.061476082","0.297955424","0.120320819","0.297955424","0.100793391","0.133960828","0.085820936","0.057334423","0.085820936","0.061476082","0.120320819","0.150514454","0.057334423","0.088504441","0.098576158","0.133960828","0.061476082","0.120320819","0.061476082","0.057334423","0.120320819","0.133960828","0.098576158","0.088504441","0.098576158","0.150514454","0.120320819"
"2022-01-10","0.030447891","0.036402375","0.030099917","0.032324977","0.030099917","0.039509904","0.048805922","0.046752121","0.030447891","0.030447891","0.030099917","0.036402375","0.091567002","0.091567002","0.100436077","0.100436077","0.030447891","0.032324977","0.048805922","0.046752121","0.048805922","0.091567002","0.091567002","0.030447891","0.100436077","0.039509904","0.100436077","0.030099917","0.048805922","0.042114325","0.032324977","0.042114325","0.030447891","0.039509904","0.091567002","0.032324977","0.036402375","0.046752121","0.048805922","0.030447891","0.039509904","0.030447891","0.032324977","0.039509904","0.048805922","0.046752121","0.036402375","0.046752121","0.091567002","0.039509904"
"2022-01-17","0.012982711","0.019261351","0.018169995","0.011355258","0.018169995","0.011184646","0.019280257","0.024681019","0.012982711","0.012982711","0.018169995","0.019261351","0.031774376","0.031774376","0.030622374","0.030622374","0.012982711","0.011355258","0.019280257","0.024681019","0.019280257","0.031774376","0.031774376","0.012982711","0.030622374","0.011184646","0.030622374","0.018169995","0.019280257","0.018914217","0.011355258","0.018914217","0.012982711","0.011184646","0.031774376","0.011355258","0.019261351","0.024681019","0.019280257","0.012982711","0.011184646","0.012982711","0.011355258","0.011184646","0.019280257","0.024681019","0.019261351","0.024681019","0.031774376","0.011184646"
"2022-01-24","0.003614670","0.010812360","0.004309593","0.006179217","0.004309593","0.005267536","0.010160490","0.007602785","0.003614670","0.003614670","0.004309593","0.010812360","0.013895658","0.013895658","0.027589159","0.027589159","0.003614670","0.006179217","0.010160490","0.007602785","0.010160490","0.013895658","0.013895658","0.003614670","0.027589159","0.005267536","0.027589159","0.004309593","0.010160490","0.007117865","0.006179217","0.007117865","0.003614670","0.005267536","0.013895658","0.006179217","0.010812360","0.007602785","0.010160490","0.003614670","0.005267536","0.003614670","0.006179217","0.005267536","0.010160490","0.007602785","0.010812360","0.007602785","0.013895658","0.005267536"
"2022-01-31","0.002686421","0.013264412","0.003268059","0.003460434","0.003268059","0.007864510","0.003771459","0.007018603","0.002686421","0.002686421","0.003268059","0.013264412","0.007409486","0.007409486","0.007641947","0.007641947","0.002686421","0.003460434","0.003771459","0.007018603","0.003771459","0.007409486","0.007409486","0.002686421","0.007641947","0.007864510","0.007641947","0.003268059","0.003771459","0.004317220","0.003460434","0.004317220","0.002686421","0.007864510","0.007409486","0.003460434","0.013264412","0.007018603","0.003771459","0.002686421","0.007864510","0.002686421","0.003460434","0.007864510","0.003771459","0.007018603","0.013264412","0.007018603","0.007409486","0.007864510"
"2022-02-07","0.001090675","0.003630695","0.002257088","0.000724491","0.002257088","0.001256755","0.003177543","0.002162684","0.001090675","0.001090675","0.002257088","0.003630695","0.003022847","0.003022847","0.004766287","0.004766287","0.001090675","0.000724491","0.003177543","0.002162684","0.003177543","0.003022847","0.003022847","0.001090675","0.004766287","0.001256755","0.004766287","0.002257088","0.003177543","0.003442338","0.000724491","0.003442338","0.001090675","0.001256755","0.003022847","0.000724491","0.003630695","0.002162684","0.003177543","0.001090675","0.001256755","0.001090675","0.000724491","0.001256755","0.003177543","0.002162684","0.003630695","0.002162684","0.003022847","0.001256755"
"2022-02-14","0.001058658","0","0.000783817","0.001229915","0.000783817","0.000859024","0.001058262","0","0.001058658","0.001058658","0.000783817","0","0.001801311","0.001801311","0.000798469","0.000798469","0.001058658","0.001229915","0.001058262","0","0.001058262","0.001801311","0.001801311","0.001058658","0.000798469","0.000859024","0.000798469","0.000783817","0.001058262","0.002439062","0.001229915","0.002439062","0.001058658","0.000859024","0.001801311","0.001229915","0","0","0.001058262","0.001058658","0.000859024","0.001058658","0.001229915","0.000859024","0.001058262","0","0","0","0.001801311","0.000859024"
"2022-02-21","0.000283042","0.001924642","0.001060546","0.000443525","0.001060546","0.001736179","0.000695667","0.001260957","0.000283042","0.000283042","0.001060546","0.001924642","0.000759538","0.000759538","0.004153523","0.004153523","0.000283042","0.000443525","0.000695667","0.001260957","0.000695667","0.000759538","0.000759538","0.000283042","0.004153523","0.001736179","0.004153523","0.001060546","0.000695667","0.000504723","0.000443525","0.000504723","0.000283042","0.001736179","0.000759538","0.000443525","0.001924642","0.001260957","0.000695667","0.000283042","0.001736179","0.000283042","0.000443525","0.001736179","0.000695667","0.001260957","0.001924642","0.001260957","0.000759538","0.001736179"
"2022-02-28","0.001367469","0.000766324","0.000276590","0.001586842","0.000276590","0.001670766","0.000797912","0.000711391","0.001367469","0.001367469","0.000276590","0.000766324","0.003119741","0.003119741","0.003347085","0.003347085","0.001367469","0.001586842","0.000797912","0.000711391","0.000797912","0.003119741","0.003119741","0.001367469","0.003347085","0.001670766","0.003347085","0.000276590","0.000797912","0.002658872","0.001586842","0.002658872","0.001367469","0.001670766","0.003119741","0.001586842","0.000766324","0.000711391","0.000797912","0.001367469","0.001670766","0.001367469","0.001586842","0.001670766","0.000797912","0.000711391","0.000766324","0.000711391","0.003119741","0.001670766"
"2022-03-07","0","0","0.001111275","0","0.001111275","0","0.000399162","0","0","0","0.001111275","0","0","0","0.008044647","0.008044647","0","0","0.000399162","0","0.000399162","0","0","0","0.008044647","0","0.008044647","0.001111275","0.000399162","0","0","0","0","0","0","0","0","0","0.000399162","0","0","0","0","0","0.000399162","0","0","0","0","0"
"2022-03-14","1.081791936e-07","1.459749370e-07","1.489352712e-07","1.364893905e-07","1.489352712e-07","2.312017813e-07","5.116496595e-07","2.279982994e-07","1.081791936e-07","1.081791936e-07","1.489352712e-07","1.459749370e-07","3.662644588e-07","3.662644588e-07","8.177824498e-07","8.177824498e-07","1.081791936e-07","1.364893905e-07","5.116496595e-07","2.279982994e-07","5.116496595e-07","3.662644588e-07","3.662644588e-07","1.081791936e-07","8.177824498e-07","2.312017813e-07","8.177824498e-07","1.489352712e-07","5.116496595e-07","8.837285037e-08","1.364893905e-07","8.837285037e-08","1.081791936e-07","2.312017813e-07","3.662644588e-07","1.364893905e-07","1.459749370e-07","2.279982994e-07","5.116496595e-07","1.081791936e-07","2.312017813e-07","1.081791936e-07","1.364893905e-07","2.312017813e-07","5.116496595e-07","2.279982994e-07","1.459749370e-07","2.279982994e-07","3.662644588e-07","2.312017813e-07"
"2022-03-21","2.492947893e-08","3.056127085e-08","3.093376932e-08","3.081329680e-08","3.093376932e-08","5.317010476e-08","1.014491104e-07","5.039797912e-08","2.492947893e-08","2.492947893e-08","3.093376932e-08","3.056127085e-08","8.137069329e-08","8.137069329e-08","1.930173710e-07","1.930173710e-07","2.492947893e-08","3.081329680e-08","1.014491104e-07","5.039797912e-08","1.014491104e-07","8.137069329e-08","8.137069329e-08","2.492947893e-08","1.930173710e-07","5.317010476e-08","1.930173710e-07","3.093376932e-08","1.014491104e-07","1.735529587e-08","3.081329680e-08","1.735529587e-08","2.492947893e-08","5.317010476e-08","8.137069329e-08","3.081329680e-08","3.056127085e-08","5.039797912e-08","1.014491104e-07","2.492947893e-08","5.317010476e-08","2.492947893e-08","3.081329680e-08","5.317010476e-08","1.014491104e-07","5.039797912e-08","3.056127085e-08","5.039797912e-08","8.137069329e-08","5.317010476e-08"
